id,device,timestamp,mAccuracy,mAltitude,mBearing,mElapsedRealtimeNanos,mExtras_networkLocationSource,mExtras_networkLocationType,mExtras_noGPSLocation_mAccuracy,mExtras_noGPSLocation_mAltitude,mExtras_noGPSLocation_mBearing,mExtras_noGPSLocation_mElapsedRealtimeNanos,mExtras_noGPSLocation_mExtras_coarseLocation_mAccuracy,mExtras_noGPSLocation_mExtras_coarseLocation_mAltitude,mExtras_noGPSLocation_mExtras_coarseLocation_mBearing,mExtras_noGPSLocation_mExtras_coarseLocation_mElapsedRealtimeNanos,mExtras_noGPSLocation_mExtras_coarseLocation_mHasAccuracy,mExtras_noGPSLocation_mExtras_coarseLocation_mHasAltitude,mExtras_noGPSLocation_mExtras_coarseLocation_mHasBearing,mExtras_noGPSLocation_mExtras_coarseLocation_mHasSpeed,mExtras_noGPSLocation_mExtras_coarseLocation_mLatitude,mExtras_noGPSLocation_mExtras_coarseLocation_mLongitude,mExtras_noGPSLocation_mExtras_coarseLocation_mProvider,mExtras_noGPSLocation_mExtras_coarseLocation_mSpeed,mExtras_noGPSLocation_mExtras_coarseLocation_mTime,mExtras_noGPSLocation_mHasAccuracy,mExtras_noGPSLocation_mHasAltitude,mExtras_noGPSLocation_mHasBearing,mExtras_noGPSLocation_mHasSpeed,mExtras_noGPSLocation_mLatitude,mExtras_noGPSLocation_mLongitude,mExtras_noGPSLocation_mProvider,mExtras_noGPSLocation_mSpeed,mExtras_noGPSLocation_mTime,mExtras_satellites,mExtras_travelState,mHasAccuracy,mHasAltitude,mHasBearing,mHasSpeed,mLatitude,mLongitude,mProvider,mSpeed,mTime,timestamp
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-4882,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871080.701,8.0,-61.54111311675942,275.77505,178111274566903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58599452614532,88.36489248209183,gps,9.259023,1387871081000,1387871080.701
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-4883,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871080.779,1012.0,0.0,0.0,178111160000000,cached,cell,1012.0,0.0,0.0,178111160000000,2000.0,0.0,0.0,178111160000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387871079264,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,,stationary,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,1387871080.779
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-4925,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871081.399,8.0,-60.28017006442296,277.69528,178113183490114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.586007512459897,88.36472406278226,gps,8.384764,1387871083000,1387871081.399
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-4927,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871081.412,8.0,-60.28017006442296,277.69528,178113183490114,,,1012.0,0.0,0.0,178111160000000,2000.0,0.0,0.0,178111160000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387871079264,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,0,,True,True,True,True,22.586007512459897,88.36472406278226,gps,8.384764,1387871083000,1387871081.412
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-5028,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871083.821,8.0,-60.28017006442296,277.69528,178113183490114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.586007512459897,88.36472406278226,gps,8.384764,1387871083000,1387871083.821
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-5029,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871083.856,1012.0,0.0,0.0,178111160000000,cached,cell,1012.0,0.0,0.0,178111160000000,2000.0,0.0,0.0,178111160000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387871079264,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,,stationary,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,1387871083.856
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-5100,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871087.685,8.0,-60.28017006442296,277.69528,178113183490114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.586007512459897,88.36472406278226,gps,8.384764,1387871083000,1387871087.685
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-5103,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871087.743,1012.0,0.0,0.0,178111160000000,cached,cell,1012.0,0.0,0.0,178111160000000,2000.0,0.0,0.0,178111160000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387871079264,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,,stationary,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,1387871087.743
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-5184,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871092.702,8.0,-60.28017006442296,277.69528,178113183490114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.586007512459897,88.36472406278226,gps,8.384764,1387871083000,1387871092.702
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-5630,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871114.709,12.0,-57.64805007914868,278.6661,178139195453408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871109000,1387871114.709
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-5631,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871114.746,1012.0,0.0,0.0,178111160000000,cached,cell,1012.0,0.0,0.0,178111160000000,2000.0,0.0,0.0,178111160000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387871079264,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,,stationary,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,1387871114.746
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-5632,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871115.303,8.0,-57.54517540639613,278.6661,178147185809852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871117000,1387871115.303
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-5633,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871115.31,8.0,-57.54517540639613,278.6661,178147185809852,,,1012.0,0.0,0.0,178111160000000,2000.0,0.0,0.0,178111160000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387871079264,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871117000,1387871115.31
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-5878,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871130.121,8.0,-57.54517540639613,278.6661,178147185809852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871117000,1387871130.121
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-5882,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871130.207,1012.0,0.0,0.0,178111160000000,cached,cell,1012.0,0.0,0.0,178111160000000,2000.0,0.0,0.0,178111160000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387871079264,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,,stationary,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,1387871130.207
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-5950,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871131.694,8.0,-57.240932643422276,278.6661,178162300067666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871132000,1387871131.694
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-5955,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871131.722,1012.0,0.0,0.0,178111160000000,cached,cell,1012.0,0.0,0.0,178111160000000,2000.0,0.0,0.0,178111160000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387871079264,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,,stationary,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,1387871131.722
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6033,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871137.707,8.0,-57.240932643422276,278.6661,178162300067666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871132000,1387871137.707
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6034,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871137.763,1012.0,0.0,0.0,178111160000000,cached,cell,1012.0,0.0,0.0,178111160000000,2000.0,0.0,0.0,178111160000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387871079264,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,,stationary,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,1387871137.763
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6035,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871138.29,16.0,-57.22494141307688,278.6661,178170183368447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871140000,1387871138.29
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6036,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871138.425,16.0,-57.22494141307688,278.6661,178170183368447,,,1012.0,0.0,0.0,178111160000000,2000.0,0.0,0.0,178111160000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387871079264,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871140000,1387871138.425
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6045,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871141.004,16.0,-57.22494141307688,278.6661,178170183368447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871140000,1387871141.004
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6048,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871141.012,1012.0,0.0,0.0,178111160000000,cached,cell,1012.0,0.0,0.0,178111160000000,2000.0,0.0,0.0,178111160000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387871079264,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,,stationary,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,1387871141.012
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6078,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871141.312,12.0,-57.217282752811506,278.6661,178173177051308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871143000,1387871141.312
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6083,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871141.36,12.0,-57.217282752811506,278.6661,178173177051308,,,1012.0,0.0,0.0,178111160000000,2000.0,0.0,0.0,178111160000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387871079264,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871143000,1387871141.36
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6115,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871142.789,12.0,-57.217282752811506,278.6661,178173177051308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871143000,1387871142.789
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6116,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871142.806,1012.0,0.0,0.0,178111160000000,cached,cell,1012.0,0.0,0.0,178111160000000,2000.0,0.0,0.0,178111160000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387871079264,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,,stationary,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,1387871142.806
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6117,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871146.775,12.0,-57.217282752811506,278.6661,178173177051308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871143000,1387871146.775
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6118,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871147.84,12.0,-57.217282752811506,278.6661,178173177051308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871143000,1387871147.84
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6123,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871147.889,1012.0,0.0,0.0,178111160000000,cached,cell,1012.0,0.0,0.0,178111160000000,2000.0,0.0,0.0,178111160000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387871079264,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,,stationary,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,1387871147.889
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6160,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871148.383,24.0,-57.28178653822987,278.6661,178180173785925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871150000,1387871148.383
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6167,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871148.477,24.0,-57.28178653822987,278.6661,178180173785925,,,1012.0,0.0,0.0,178111160000000,2000.0,0.0,0.0,178111160000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387871079264,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871150000,1387871148.477
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6202,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871151.365,24.0,-57.28178653822987,278.6661,178180173785925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871150000,1387871151.365
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6205,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871151.395,1012.0,0.0,0.0,178111160000000,cached,cell,1012.0,0.0,0.0,178111160000000,2000.0,0.0,0.0,178111160000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387871079264,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,,stationary,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,1387871151.395
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6228,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871151.977,24.0,-57.28178653822987,278.6661,178180173785925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871150000,1387871151.977
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6238,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871152.098,1012.0,0.0,0.0,178111160000000,cached,cell,1012.0,0.0,0.0,178111160000000,2000.0,0.0,0.0,178111160000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387871079264,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,,stationary,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,1387871152.098
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6274,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871154.079,12.0,-57.326491633106,278.6661,178183377860542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871153000,1387871154.079
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6275,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871154.094,1012.0,0.0,0.0,178111160000000,cached,cell,1012.0,0.0,0.0,178111160000000,2000.0,0.0,0.0,178111160000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387871079264,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,,stationary,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,1387871154.094
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6337,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871159.821,12.0,-57.326491633106,278.6661,178183377860542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871153000,1387871159.821
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6338,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871159.836,1012.0,0.0,0.0,178111160000000,cached,cell,1012.0,0.0,0.0,178111160000000,2000.0,0.0,0.0,178111160000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387871079264,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,,stationary,True,False,False,False,22.5847533,88.3832831,network,0.0,1387871079264,1387871159.836
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6339,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871160.328,768.0,0.0,0.0,178190938000000,cached,cell,768.0,0.0,0.0,178190938000000,2000.0,0.0,0.0,178190938000000,True,False,False,False,22.594594594594593,88.36815345859361,network,0.0,1387871160307,True,False,False,False,22.5852906,88.3684277,network,0.0,1387871160307,,moving,True,False,False,False,22.5852906,88.3684277,network,0.0,1387871160307,1387871160.328
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6340,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871160.39,768.0,0.0,0.0,178190938000000,cached,cell,768.0,0.0,0.0,178190938000000,2000.0,0.0,0.0,178190938000000,True,False,False,False,22.594594594594593,88.36815345859361,network,0.0,1387871160307,True,False,False,False,22.5852906,88.3684277,network,0.0,1387871160307,,moving,True,False,False,False,22.5852906,88.3684277,network,0.0,1387871160307,1387871160.39
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6341,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871160.595,16.0,-57.5062435786443,278.6661,178191171034502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871161000,1387871160.595
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6342,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871160.609,16.0,-57.5062435786443,278.6661,178191171034502,,,768.0,0.0,0.0,178190938000000,2000.0,0.0,0.0,178190938000000,True,False,False,False,22.594594594594593,88.36815345859361,network,0.0,1387871160307,True,False,False,False,22.5852906,88.3684277,network,0.0,1387871160307,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871161000,1387871160.609
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6343,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871167.704,16.0,-57.5062435786443,278.6661,178191171034502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871161000,1387871167.704
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6344,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871167.714,768.0,0.0,0.0,178197592000000,cached,cell,768.0,0.0,0.0,178197592000000,2000.0,0.0,0.0,178197592000000,True,False,False,False,22.594594594594593,88.36815345859361,network,0.0,1387871166961,True,False,False,False,22.5852906,88.3684277,network,0.0,1387871166961,,moving,True,False,False,False,22.5852906,88.3684277,network,0.0,1387871166961,1387871167.714
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6393,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871170.754,16.0,-57.5062435786443,278.6661,178191171034502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871161000,1387871170.754
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6394,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871170.758,768.0,0.0,0.0,178200819000000,cached,cell,768.0,0.0,0.0,178200819000000,2000.0,0.0,0.0,178200819000000,True,False,False,False,22.594594594594593,88.36815345859361,network,0.0,1387871170189,True,False,False,False,22.5852906,88.3684277,network,0.0,1387871170189,,moving,True,False,False,False,22.5852906,88.3684277,network,0.0,1387871170189,1387871170.758
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6395,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871170.778,768.0,0.0,0.0,178201389000000,cached,cell,768.0,0.0,0.0,178201389000000,2000.0,0.0,0.0,178201389000000,True,False,False,False,22.594594594594593,88.36815345859361,network,0.0,1387871170758,True,False,False,False,22.5852906,88.3684277,network,0.0,1387871170758,,moving,True,False,False,False,22.5852906,88.3684277,network,0.0,1387871170758,1387871170.778
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6396,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871170.793,768.0,0.0,0.0,178201389000000,cached,cell,768.0,0.0,0.0,178201389000000,2000.0,0.0,0.0,178201389000000,True,False,False,False,22.594594594594593,88.36815345859361,network,0.0,1387871170758,True,False,False,False,22.5852906,88.3684277,network,0.0,1387871170758,,moving,True,False,False,False,22.5852906,88.3684277,network,0.0,1387871170758,1387871170.793
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6397,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871171.67,24.0,-57.73785857469575,278.6661,178202182936358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871172000,1387871171.67
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6559,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871176.691,24.0,-57.73785857469575,278.6661,178202182936358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871172000,1387871176.691
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6560,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871176.697,768.0,0.0,0.0,178206492000000,cached,cell,768.0,0.0,0.0,178206492000000,2000.0,0.0,0.0,178206492000000,True,False,False,False,22.594594594594593,88.36815345859361,network,0.0,1387871175861,True,False,False,False,22.5852906,88.3684277,network,0.0,1387871175861,,moving,True,False,False,False,22.5852906,88.3684277,network,0.0,1387871175861,1387871176.697
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6648,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871184.889,24.0,-57.73785857469575,278.6661,178202182936358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871172000,1387871184.889
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6649,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871184.894,768.0,0.0,0.0,178214492000000,cached,cell,768.0,0.0,0.0,178214492000000,2000.0,0.0,0.0,178214492000000,True,False,False,False,22.594594594594593,88.36815345859361,network,0.0,1387871183862,True,False,False,False,22.5852906,88.3684277,network,0.0,1387871183862,,moving,True,False,False,False,22.5852906,88.3684277,network,0.0,1387871183862,1387871184.894
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6657,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871184.981,768.0,0.0,0.0,178215508000000,cached,cell,768.0,0.0,0.0,178215508000000,2000.0,0.0,0.0,178215508000000,True,False,False,False,22.594594594594593,88.36815345859361,network,0.0,1387871184877,True,False,False,False,22.5852906,88.3684277,network,0.0,1387871184877,,moving,True,False,False,False,22.5852906,88.3684277,network,0.0,1387871184877,1387871184.981
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6659,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871184.99,768.0,0.0,0.0,178215508000000,cached,cell,768.0,0.0,0.0,178215508000000,2000.0,0.0,0.0,178215508000000,True,False,False,False,22.594594594594593,88.36815345859361,network,0.0,1387871184877,True,False,False,False,22.5852906,88.3684277,network,0.0,1387871184877,,moving,True,False,False,False,22.5852906,88.3684277,network,0.0,1387871184877,1387871184.99
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6707,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871185.556,16.0,-57.73485887207494,278.6661,178216176100420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871186000,1387871185.556
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6709,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871185.564,16.0,-57.73485887207494,278.6661,178216176100420,,,768.0,0.0,0.0,178215508000000,2000.0,0.0,0.0,178215508000000,True,False,False,False,22.594594594594593,88.36815345859361,network,0.0,1387871184877,True,False,False,False,22.5852906,88.3684277,network,0.0,1387871184877,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871186000,1387871185.564
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6725,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871187.706,16.0,-57.73485887207494,278.6661,178216176100420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58626201515412,88.36303273190089,gps,0.0,1387871186000,1387871187.706
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6737,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871188.829,16.0,-57.65172057740374,239.89282,178218539076492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58622115222828,88.36294441320331,gps,1.1431746,1387871188000,1387871188.829
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6756,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871188.862,768.0,0.0,0.0,178218370000000,cached,cell,768.0,0.0,0.0,178218370000000,2000.0,0.0,0.0,178218370000000,True,False,False,False,22.594594594594593,88.36815345859361,network,0.0,1387871187739,True,False,False,False,22.5852906,88.3684277,network,0.0,1387871187739,,moving,True,False,False,False,22.5852906,88.3684277,network,0.0,1387871187739,1387871188.862
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6813,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871190.297,16.0,-57.65172057740374,239.89282,178218539076492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58622115222828,88.36294441320331,gps,1.1431746,1387871188000,1387871190.297
b5bd93ae-1f8e-4e46-b0a3-b0aa31379216-6814,32c6eef1-f955-4439-a76f-33fcfe4d7679,1387871190.303,768.0,0.0,0.0,178220463000000,cached,cell,768.0,0.0,0.0,178220463000000,2000.0,0.0,0.0,178220463000000,True,False,False,False,22.594594594594593,88.36815345859361,network,0.0,1387871189833,True,False,False,False,22.5852906,88.3684277,network,0.0,1387871189833,,moving,True,False,False,False,22.5852906,88.3684277,network,0.0,1387871189833,1387871190.303
