id,device,timestamp,mAccuracy,mAltitude,mBearing,mElapsedRealtimeNanos,mExtras_networkLocationSource,mExtras_networkLocationType,mExtras_noGPSLocation_mAccuracy,mExtras_noGPSLocation_mAltitude,mExtras_noGPSLocation_mBearing,mExtras_noGPSLocation_mElapsedRealtimeNanos,mExtras_noGPSLocation_mExtras_coarseLocation_mAccuracy,mExtras_noGPSLocation_mExtras_coarseLocation_mAltitude,mExtras_noGPSLocation_mExtras_coarseLocation_mBearing,mExtras_noGPSLocation_mExtras_coarseLocation_mElapsedRealtimeNanos,mExtras_noGPSLocation_mExtras_coarseLocation_mHasAccuracy,mExtras_noGPSLocation_mExtras_coarseLocation_mHasAltitude,mExtras_noGPSLocation_mExtras_coarseLocation_mHasBearing,mExtras_noGPSLocation_mExtras_coarseLocation_mHasSpeed,mExtras_noGPSLocation_mExtras_coarseLocation_mLatitude,mExtras_noGPSLocation_mExtras_coarseLocation_mLongitude,mExtras_noGPSLocation_mExtras_coarseLocation_mProvider,mExtras_noGPSLocation_mExtras_coarseLocation_mSpeed,mExtras_noGPSLocation_mExtras_coarseLocation_mTime,mExtras_noGPSLocation_mHasAccuracy,mExtras_noGPSLocation_mHasAltitude,mExtras_noGPSLocation_mHasBearing,mExtras_noGPSLocation_mHasSpeed,mExtras_noGPSLocation_mLatitude,mExtras_noGPSLocation_mLongitude,mExtras_noGPSLocation_mProvider,mExtras_noGPSLocation_mSpeed,mExtras_noGPSLocation_mTime,mExtras_satellites,mExtras_travelState,mHasAccuracy,mHasAltitude,mHasBearing,mHasSpeed,mLatitude,mLongitude,mProvider,mSpeed,mTime,timestamp
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1365,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969468.753,6.0,-52.04874948692648,117.386604,276500492813661,,,905.0,0.0,0.0,276499725000000,2000.0,0.0,0.0,276499725000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969467962,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969467962,0,,True,True,True,True,22.58329316322487,88.38033600123161,gps,0.9630526,1387969469000,1387969468.753
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1384,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969489.339,6.0,-52.04874948692648,117.386604,276500492813661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58329316322487,88.38033600123161,gps,0.9630526,1387969469000,1387969489.339
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1390,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969489.409,905.0,0.0,0.0,276519714000000,cached,cell,905.0,0.0,0.0,276519714000000,2000.0,0.0,0.0,276519714000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969487951,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969487951,,stationary,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969487951,1387969489.409
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1398,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969489.485,905.0,0.0,0.0,276522916000000,cached,cell,905.0,0.0,0.0,276522916000000,2000.0,0.0,0.0,276522916000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969489455,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969489455,,stationary,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969489455,1387969489.485
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1402,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969489.515,905.0,0.0,0.0,276522916000000,cached,cell,905.0,0.0,0.0,276522916000000,2000.0,0.0,0.0,276522916000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969489455,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969489455,,stationary,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969489455,1387969489.515
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1510,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969556.909,8.0,-53.47643071001738,88.946106,276589424907205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.582936539251808,88.38118222949963,gps,1.0505363,1387969558000,1387969556.909
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1511,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969556.926,905.0,0.0,0.0,276589482000000,cached,cell,905.0,0.0,0.0,276589482000000,2000.0,0.0,0.0,276589482000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969556021,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969556021,,stationary,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969556021,1387969556.926
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1512,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969556.994,12.0,-53.507954108711544,119.258644,276590426555153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58293081420342,88.38119188664054,gps,1.0481358,1387969559000,1387969556.994
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1513,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969557.034,12.0,-53.507954108711544,119.258644,276590426555153,,,905.0,0.0,0.0,276589482000000,2000.0,0.0,0.0,276589482000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969556021,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969556021,0,,True,True,True,True,22.58293081420342,88.38119188664054,gps,1.0481358,1387969559000,1387969557.034
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1514,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969557.046,905.0,0.0,0.0,276590401000000,cached,cell,905.0,0.0,0.0,276590401000000,2000.0,0.0,0.0,276590401000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969556940,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969556940,,stationary,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969556940,1387969557.046
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1515,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969557.064,905.0,0.0,0.0,276590401000000,cached,cell,905.0,0.0,0.0,276590401000000,2000.0,0.0,0.0,276590401000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969556940,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969556940,,stationary,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969556940,1387969557.064
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1516,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969588.889,12.0,-54.24212867025277,121.67094,276616430919167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.582792663437832,88.38147356104183,gps,1.1836975,1387969585000,1387969588.889
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1517,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969612.022,6.0,-54.36338869169293,125.55747,276642418956277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.582690170376967,88.38173826457913,gps,1.1050557,1387969611000,1387969612.022
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1519,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969612.032,905.0,0.0,0.0,276644436000000,cached,cell,905.0,0.0,0.0,276644436000000,2000.0,0.0,0.0,276644436000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969610975,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969610975,,stationary,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969610975,1387969612.032
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1520,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969612.045,905.0,0.0,0.0,276645458000000,cached,cell,905.0,0.0,0.0,276645458000000,2000.0,0.0,0.0,276645458000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969611997,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969611997,,stationary,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969611997,1387969612.045
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1521,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969612.051,905.0,0.0,0.0,276645458000000,cached,cell,905.0,0.0,0.0,276645458000000,2000.0,0.0,0.0,276645458000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969611997,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969611997,,stationary,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969611997,1387969612.051
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1581,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969621.912,6.0,-54.45791090518434,105.38674,276654417979714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58266291133446,88.381845297028,gps,1.0421793,1387969623000,1387969621.912
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1582,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969621.922,905.0,0.0,0.0,276654454000000,cached,cell,905.0,0.0,0.0,276654454000000,2000.0,0.0,0.0,276654454000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969620993,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969620993,,stationary,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969620993,1387969621.922
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1583,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969621.975,905.0,0.0,0.0,276655369000000,cached,cell,905.0,0.0,0.0,276655369000000,2000.0,0.0,0.0,276655369000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969621908,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969621908,,stationary,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969621908,1387969621.975
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1584,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969621.997,905.0,0.0,0.0,276655369000000,cached,cell,905.0,0.0,0.0,276655369000000,2000.0,0.0,0.0,276655369000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969621908,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969621908,,stationary,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969621908,1387969621.997
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1666,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969623.9,6.0,-54.45791090518434,105.38674,276654417979714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58266291133446,88.381845297028,gps,1.0421793,1387969623000,1387969623.9
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1667,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969623.907,905.0,0.0,0.0,276656379000000,cached,cell,905.0,0.0,0.0,276656379000000,2000.0,0.0,0.0,276656379000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969622918,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969622918,,stationary,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969622918,1387969623.907
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1668,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969623.995,6.0,-54.62540307754182,111.11637,276657417216774,,,905.0,0.0,0.0,276656379000000,2000.0,0.0,0.0,276656379000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969622918,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969622918,0,,True,True,True,True,22.58264005424094,88.38189226489422,gps,1.0660008,1387969626000,1387969623.995
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1669,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969624.002,6.0,-54.62540307754182,111.11637,276657417216774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58264005424094,88.38189226489422,gps,1.0660008,1387969626000,1387969624.002
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1670,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969624.012,905.0,0.0,0.0,276657399000000,cached,cell,905.0,0.0,0.0,276657399000000,2000.0,0.0,0.0,276657399000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969623938,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969623938,,stationary,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969623938,1387969624.012
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1671,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969624.028,905.0,0.0,0.0,276657399000000,cached,cell,905.0,0.0,0.0,276657399000000,2000.0,0.0,0.0,276657399000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969623938,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969623938,,stationary,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969623938,1387969624.028
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1672,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969628.174,6.0,-54.62540307754182,111.11637,276657417216774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58264005424094,88.38189226489422,gps,1.0660008,1387969626000,1387969628.174
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1673,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969628.208,905.0,0.0,0.0,276660502000000,cached,cell,905.0,0.0,0.0,276660502000000,2000.0,0.0,0.0,276660502000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969627041,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969627041,,stationary,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969627041,1387969628.208
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1674,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969628.229,905.0,0.0,0.0,276661617000000,cached,cell,905.0,0.0,0.0,276661617000000,2000.0,0.0,0.0,276661617000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969628156,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969628156,,stationary,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969628156,1387969628.229
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1675,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969628.238,905.0,0.0,0.0,276661617000000,cached,cell,905.0,0.0,0.0,276661617000000,2000.0,0.0,0.0,276661617000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969628156,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969628156,,stationary,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969628156,1387969628.238
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1755,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969651.981,6.0,-56.7363380011384,127.41804,276681436931130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.582529427332577,88.38213883125607,gps,1.0020846,1387969650000,1387969651.981
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1756,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969652.016,905.0,0.0,0.0,276684403000000,cached,cell,905.0,0.0,0.0,276684403000000,2000.0,0.0,0.0,276684403000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969650942,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969650942,,stationary,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969650942,1387969652.016
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1757,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969652.083,905.0,0.0,0.0,276685446000000,cached,cell,905.0,0.0,0.0,276685446000000,2000.0,0.0,0.0,276685446000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969651985,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969651985,,stationary,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969651985,1387969652.083
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1758,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969652.094,905.0,0.0,0.0,276685446000000,cached,cell,905.0,0.0,0.0,276685446000000,2000.0,0.0,0.0,276685446000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969651985,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969651985,,stationary,True,False,False,False,22.5859442,88.3805967,network,0.0,1387969651985,1387969652.094
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1876,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969657.002,6.0,-56.7363380011384,127.41804,276681436931130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.582529427332577,88.38213883125607,gps,1.0020846,1387969650000,1387969657.002
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1877,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969657.011,858.0,0.0,0.0,276687723000000,cached,cell,858.0,0.0,0.0,276687723000000,2000.0,0.0,0.0,276687723000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969655932,True,False,False,False,22.584423,88.3804722,network,0.0,1387969655932,,stationary,True,False,False,False,22.584423,88.3804722,network,0.0,1387969655932,1387969657.011
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1878,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969657.037,858.0,0.0,0.0,276688774000000,cached,cell,858.0,0.0,0.0,276688774000000,2000.0,0.0,0.0,276688774000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969656982,True,False,False,False,22.584423,88.3804722,network,0.0,1387969656982,,stationary,True,False,False,False,22.584423,88.3804722,network,0.0,1387969656982,1387969657.037
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1879,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969657.081,858.0,0.0,0.0,276688774000000,cached,cell,858.0,0.0,0.0,276688774000000,2000.0,0.0,0.0,276688774000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969656982,True,False,False,False,22.584423,88.3804722,network,0.0,1387969656982,,stationary,True,False,False,False,22.584423,88.3804722,network,0.0,1387969656982,1387969657.081
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1880,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969657.646,8.0,-57.183979863205735,98.23914,276689424722461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.582503374840897,88.38220416583775,gps,1.012566,1387969658000,1387969657.646
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1881,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969657.728,8.0,-57.183979863205735,98.23914,276689424722461,,,858.0,0.0,0.0,276688774000000,2000.0,0.0,0.0,276688774000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969656982,True,False,False,False,22.584423,88.3804722,network,0.0,1387969656982,0,,True,True,True,True,22.582503374840897,88.38220416583775,gps,1.012566,1387969658000,1387969657.728
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1978,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969661.178,6.0,-57.18599188131299,109.2955,276691900335764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58249656240089,88.38222585104667,gps,1.0029227,1387969660000,1387969661.178
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1983,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969661.208,858.0,0.0,0.0,276691759000000,cached,cell,858.0,0.0,0.0,276691759000000,2000.0,0.0,0.0,276691759000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969659968,True,False,False,False,22.584423,88.3804722,network,0.0,1387969659968,,stationary,True,False,False,False,22.584423,88.3804722,network,0.0,1387969659968,1387969661.208
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-1988,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969661.276,858.0,0.0,0.0,276692821000000,cached,cell,858.0,0.0,0.0,276692821000000,2000.0,0.0,0.0,276692821000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969661030,True,False,False,False,22.584423,88.3804722,network,0.0,1387969661030,,stationary,True,False,False,False,22.584423,88.3804722,network,0.0,1387969661030,1387969661.276
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-2000,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969661.409,858.0,0.0,0.0,276692821000000,cached,cell,858.0,0.0,0.0,276692821000000,2000.0,0.0,0.0,276692821000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969661030,True,False,False,False,22.584423,88.3804722,network,0.0,1387969661030,,stationary,True,False,False,False,22.584423,88.3804722,network,0.0,1387969661030,1387969661.409
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-2020,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969661.667,6.0,-57.122170087971256,108.72299,276693423223894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.582487278952545,88.38224819160635,gps,1.008198,1387969662000,1387969661.667
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-2031,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969661.748,6.0,-57.122170087971256,108.72299,276693423223894,,,858.0,0.0,0.0,276692821000000,2000.0,0.0,0.0,276692821000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969661030,True,False,False,False,22.584423,88.3804722,network,0.0,1387969661030,0,,True,True,True,True,22.582487278952545,88.38224819160635,gps,1.008198,1387969662000,1387969661.748
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-2113,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969668.022,6.0,-56.737961426241924,83.49745,276699508123796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.5824651079587,88.38232215356028,gps,1.0845678,1387969668000,1387969668.022
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-2114,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969668.089,858.0,0.0,0.0,276699794000000,cached,cell,858.0,0.0,0.0,276699794000000,2000.0,0.0,0.0,276699794000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969668002,True,False,False,False,22.584423,88.3804722,network,0.0,1387969668002,,stationary,True,False,False,False,22.584423,88.3804722,network,0.0,1387969668002,1387969668.089
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-2115,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969668.097,858.0,0.0,0.0,276699794000000,cached,cell,858.0,0.0,0.0,276699794000000,2000.0,0.0,0.0,276699794000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969668002,True,False,False,False,22.584423,88.3804722,network,0.0,1387969668002,,stationary,True,False,False,False,22.584423,88.3804722,network,0.0,1387969668002,1387969668.097
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-2116,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969668.101,858.0,0.0,0.0,276699794000000,cached,cell,858.0,0.0,0.0,276699794000000,2000.0,0.0,0.0,276699794000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969668002,True,False,False,False,22.584423,88.3804722,network,0.0,1387969668002,,stationary,True,False,False,False,22.584423,88.3804722,network,0.0,1387969668002,1387969668.101
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-2117,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969668.105,858.0,0.0,0.0,276699725000000,cached,cell,858.0,0.0,0.0,276699725000000,2000.0,0.0,0.0,276699725000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969667934,True,False,False,False,22.584423,88.3804722,network,0.0,1387969667934,,stationary,True,False,False,False,22.584423,88.3804722,network,0.0,1387969667934,1387969668.105
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-2118,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969668.122,858.0,0.0,0.0,276699725000000,cached,cell,858.0,0.0,0.0,276699725000000,2000.0,0.0,0.0,276699725000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969667934,True,False,False,False,22.584423,88.3804722,network,0.0,1387969667934,,stationary,True,False,False,False,22.584423,88.3804722,network,0.0,1387969667934,1387969668.122
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-2119,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969668.651,6.0,-56.64410821487385,66.69858,276700424047868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58246742146599,88.38232883620003,gps,1.0583751,1387969669000,1387969668.651
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-2120,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969668.713,6.0,-56.64410821487385,66.69858,276700424047868,,,858.0,0.0,0.0,276699725000000,2000.0,0.0,0.0,276699725000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969667934,True,False,False,False,22.584423,88.3804722,network,0.0,1387969667934,0,,True,True,True,True,22.58246742146599,88.38232883620003,gps,1.0583751,1387969669000,1387969668.713
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-2121,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969670.958,6.0,-56.64410821487385,66.69858,276700424047868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58246742146599,88.38232883620003,gps,1.0583751,1387969669000,1387969670.958
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-2122,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969670.967,858.0,0.0,0.0,276701822000000,cached,cell,858.0,0.0,0.0,276701822000000,2000.0,0.0,0.0,276701822000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969670030,True,False,False,False,22.584423,88.3804722,network,0.0,1387969670030,,stationary,True,False,False,False,22.584423,88.3804722,network,0.0,1387969670030,1387969670.967
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-2123,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969671.092,858.0,0.0,0.0,276702844000000,cached,cell,858.0,0.0,0.0,276702844000000,2000.0,0.0,0.0,276702844000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969671053,True,False,False,False,22.584423,88.3804722,network,0.0,1387969671053,,stationary,True,False,False,False,22.584423,88.3804722,network,0.0,1387969671053,1387969671.092
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-2124,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969671.107,858.0,0.0,0.0,276702844000000,cached,cell,858.0,0.0,0.0,276702844000000,2000.0,0.0,0.0,276702844000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969671053,True,False,False,False,22.584423,88.3804722,network,0.0,1387969671053,,stationary,True,False,False,False,22.584423,88.3804722,network,0.0,1387969671053,1387969671.107
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-2137,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969671.642,8.0,-56.53991179587955,77.00735,276703420141617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.582472461879746,88.38235375548507,gps,1.0769757,1387969672000,1387969671.642
a30ec457-e6c5-451f-a718-2dcdc3a8cf71-2138,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1387969671.648,8.0,-56.53991179587955,77.00735,276703420141617,,,858.0,0.0,0.0,276702844000000,2000.0,0.0,0.0,276702844000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1387969671053,True,False,False,False,22.584423,88.3804722,network,0.0,1387969671053,0,,True,True,True,True,22.582472461879746,88.38235375548507,gps,1.0769757,1387969672000,1387969671.648
