id,device,timestamp,accuracy,timestamp,x,y,z
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-24,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.715845,3,1388057286.715845,-0.22864626,4.2437224,11.423933
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-26,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.727625,3,1388057286.727625,-0.32920274,4.1862617,11.603498
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-28,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.73971,3,1388057286.73971,-0.30885202,4.2904096,11.903971
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-29,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.752558,3,1388057286.752558,-0.2681506,4.3167458,11.565191
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-30,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.764673,3,1388057286.764673,-0.16519992,4.1982327,11.171345
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-31,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.776575,3,1388057286.776575,-0.035913024,3.9576154,11.03727
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-32,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.788538,3,1388057286.788538,0.17836803,3.7122097,10.96664
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-33,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.800226,3,1388057286.800226,0.15442601,3.5350387,10.96305
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-34,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.812128,3,1388057286.812128,-0.045489833,3.417723,11.269507
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-35,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.823908,3,1388057286.823908,-0.51834464,3.2034419,11.801021
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-36,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.835718,3,1388057286.835718,-0.17118542,2.991555,12.691663
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-37,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.84762,3,1388057286.84762,0.10534488,2.7748797,12.758701
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-38,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.859339,3,1388057286.859339,0.24061728,2.753332,12.543222
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-39,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.8706,3,1388057286.8706,0.3842694,2.932897,12.352883
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-40,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.882441,3,1388057286.882441,0.50876784,3.072958,12.485762
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-41,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.894282,3,1388057286.894282,0.6667852,3.064578,12.585121
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-42,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.906824,3,1388057286.906824,0.7398083,3.05141,12.593501
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-43,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.919489,3,1388057286.919489,0.7781156,3.039439,12.391191
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-44,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.931605,3,1388057286.931605,0.7793127,3.0765493,11.955446
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-45,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.944025,3,1388057286.944025,0.59017074,3.2070332,11.003751
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-46,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.956446,3,1388057286.956446,0.48602295,3.21661,10.893618
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-47,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.968317,3,1388057286.968317,0.30286652,3.1878796,10.802638
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-48,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.981501,3,1388057286.981501,0.31483752,3.2800562,10.887632
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-49,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.994806,3,1388057286.994806,0.30286652,3.514688,10.953473
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-50,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.007105,3,1388057287.007105,0.011971008,3.8546648,11.432313
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-51,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.019312,3,1388057287.019312,-0.1400608,3.8762126,11.662156
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-52,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.030176,3,1388057287.030176,-0.15682021,4.0581717,11.69807
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-53,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.043574,3,1388057287.043574,-0.075417355,4.249708,11.566388
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-54,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.056055,3,1388057287.056055,-0.17597382,4.321534,11.414356
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-55,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.068232,3,1388057287.068232,-0.36152446,4.381389,10.952275
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-56,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.081598,3,1388057287.081598,-0.35913026,4.3299136,10.705673
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-57,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.094629,3,1388057287.094629,-0.36631286,3.9468415,10.548853
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-58,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.10702,3,1388057287.10702,-0.40462008,3.821146,10.502166
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-59,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.119166,3,1388057287.119166,-0.06344634,4.0557775,9.983821
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-60,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.13299,3,1388057287.13299,-0.1448492,4.31076,9.816227
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-61,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.145716,3,1388057287.145716,-0.36272156,4.355053,9.89763
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-62,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.157984,3,1388057287.157984,0.5781997,4.047398,9.758766
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-63,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.17129,3,1388057287.17129,0.18914193,4.144363,10.229227
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-64,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.184321,3,1388057287.184321,-0.30286652,4.4663835,10.71525
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-65,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.196528,3,1388057287.196528,-0.37828386,5.021838,10.867282
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-66,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.208796,3,1388057287.208796,-0.37828386,5.3438582,10.868479
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-67,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.221277,3,1388057287.221277,-0.6476316,5.243302,11.020511
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-68,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.234339,3,1388057287.234339,-0.90500826,5.3366756,10.540473
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-69,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.246332,3,1388057287.246332,-0.9840169,5.246893,10.268731
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-70,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.258295,3,1388057287.258295,-1.0115502,5.0278234,10.170568
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-71,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.271265,3,1388057287.271265,-0.830788,4.8841715,10.274716
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-72,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.285059,3,1388057287.285059,-0.6919243,5.0385976,10.487801
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-73,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.297327,3,1388057287.297327,-0.7410054,5.195418,10.653001
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-74,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.310114,3,1388057287.310114,-0.9600749,5.1846437,10.539276
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-75,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.323725,3,1388057287.323725,-1.1767502,5.366603,10.279505
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-76,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.335627,3,1388057287.335627,-1.2186487,5.566519,9.932345
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-77,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.347468,3,1388057287.347468,-2.0817583,5.907693,6.4763155
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-78,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.359339,3,1388057287.359339,-2.5007436,6.0561333,7.4495587
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-79,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.371454,3,1388057287.371454,-1.5191209,5.5581393,10.0664215
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-80,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.383265,3,1388057287.383265,-1.9644425,5.601235,11.1653595
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-81,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.39538,3,1388057287.39538,-2.2697031,5.9172697,11.573571
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-82,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.407435,3,1388057287.407435,-2.3798366,6.1399302,11.162966
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-83,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.419764,3,1388057287.419764,-2.4133554,6.411672,10.635044
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-84,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.431666,3,1388057287.431666,-2.2421699,6.25964,10.552444
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-85,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.444025,3,1388057287.444025,-2.078167,6.0010667,10.611102
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-86,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.460566,3,1388057287.460566,-2.0003555,5.8681884,10.832565
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-87,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.4714,3,1388057287.4714,-1.982399,5.475539,11.634624
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-88,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.483149,3,1388057287.483149,-1.9788077,5.2744265,12.060791
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-89,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057287.494929,3,1388057287.494929,-1.7166426,5.1882353,12.660539
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-93,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057289.57046,3,1388057289.57046,-0.24181437,3.4344823,12.065579
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-94,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057289.582392,3,1388057289.582392,-0.1388637,3.3854012,12.053609
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-95,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057289.594202,3,1388057289.594202,0.1388637,3.3435028,11.864467
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-96,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057289.606287,3,1388057289.606287,0.075417355,3.3602622,11.85489
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-97,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057289.618067,3,1388057289.618067,0.075417355,3.3602622,11.85489
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-98,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057289.631281,3,1388057289.631281,-0.16280572,2.8909986,12.471396
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-99,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057289.642969,3,1388057289.642969,-0.25857377,2.5701754,12.810176
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-100,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057289.655115,3,1388057289.655115,-0.5781997,2.4361002,13.309367
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-101,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057289.666987,3,1388057289.666987,-0.50757074,2.634819,13.321339
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-102,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057289.679438,3,1388057289.679438,-0.33399114,2.6743233,13.120225
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-103,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057289.691828,3,1388057289.691828,-0.32680854,2.6755204,13.010092
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-104,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057289.703547,3,1388057289.703547,-0.39384618,2.6527755,13.022063
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-105,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057289.716822,3,1388057289.716822,-0.37588966,2.753332,12.721591
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-106,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057289.729151,3,1388057289.729151,-0.19632454,2.8754363,12.199655
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-107,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057289.740137,3,1388057289.740137,0.2741361,2.9340942,11.136629
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-108,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057289.7521,3,1388057289.7521,0.37349546,2.9652188,10.803835
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-109,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057289.763819,3,1388057289.763819,0.19632454,2.9029696,10.648212
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-110,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057289.775843,3,1388057289.775843,-0.019153614,2.621651,10.884041
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-111,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057289.787714,3,1388057289.787714,-0.090979666,2.327164,11.432313
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-112,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057289.801691,3,1388057289.801691,-0.015562311,2.2349873,12.300211
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-113,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057289.813624,3,1388057289.813624,0.027533319,2.2218192,12.992135
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-114,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057289.825709,3,1388057289.825709,0.18315643,2.2864625,13.079524
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-115,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057289.83761,3,1388057289.83761,0.3172317,2.2996306,12.166136
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-116,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057289.84939,3,1388057289.84939,0.47764325,2.244564,11.722012
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-117,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057289.860193,3,1388057289.860193,0.5674258,2.3259668,11.474212
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-121,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.560114,3,1388057302.560114,0.46567222,2.2254105,11.906365
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-122,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.571985,3,1388057302.571985,-0.15322891,2.4480712,9.79827
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-123,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.583887,3,1388057302.583887,-0.11252748,2.5450363,9.838972
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-124,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.595698,3,1388057302.595698,0.009576807,2.6671407,10.016143
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-125,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.607447,3,1388057302.607447,0.15322891,2.9496565,10.460267
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-126,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.619684,3,1388057302.619684,0.1436521,3.0909145,10.444705
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-127,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.631495,3,1388057302.631495,0.05626374,3.2190042,10.253169
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-128,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.644404,3,1388057302.644404,-0.12090719,3.4344823,10.056845
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-129,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.656061,3,1388057302.656061,-0.17238252,3.5458126,9.988609
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-130,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.668726,3,1388057302.668726,-0.15682021,3.5817258,9.801862
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-131,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.68017,3,1388057302.68017,-0.16879122,3.66672,9.685743
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-132,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.69192,3,1388057302.69192,-0.35314476,3.7074213,9.7479925
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-133,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.703882,3,1388057302.703882,-0.4441244,3.6343982,10.529699
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-134,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.715693,3,1388057302.715693,-0.5351041,3.6056678,11.077971
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-135,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.727503,3,1388057302.727503,-0.50397944,3.550601,11.581951
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-136,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.739283,3,1388057302.739283,-0.48841715,3.513491,12.142194
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-137,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.75091,3,1388057302.75091,-0.5351041,3.4847605,12.538434
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-138,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.76272,3,1388057302.76272,-0.5446809,3.3674448,12.880805
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-139,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.7745,3,1388057302.7745,-0.59017074,3.3638535,12.814964
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-140,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.786555,3,1388057302.786555,-0.7553706,3.5805287,12.331336
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-141,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.798334,3,1388057302.798334,-0.61291564,3.716998,11.567586
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-142,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.810145,3,1388057302.810145,-0.39504328,3.954024,11.071986
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-143,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.82226,3,1388057302.82226,-0.46208093,4.0581717,11.438298
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-144,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.834223,3,1388057302.834223,-0.6560113,3.7553053,12.112267
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-145,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.846033,3,1388057302.846033,-0.6955156,3.465607,12.58991
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-146,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.857874,3,1388057302.857874,-0.48961425,3.4715924,12.798205
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-147,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.869959,3,1388057302.869959,-0.19752164,3.4680011,12.812571
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-148,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.882258,3,1388057302.882258,-0.40462008,3.4703953,12.806585
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-149,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.894251,3,1388057302.894251,-0.79367787,3.1902738,13.117831
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-150,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.906031,3,1388057302.906031,-1.0067618,3.2668881,13.660118
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-151,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.917811,3,1388057302.917811,-1.186327,3.4608185,13.972561
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-152,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.929896,3,1388057302.929896,-1.2425907,3.5314474,12.965799
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-153,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.942744,3,1388057302.942744,-1.4616601,3.371036,12.540829
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-154,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.954706,3,1388057302.954706,-1.5897499,2.8622682,12.631808
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-155,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.966395,3,1388057302.966395,-1.5969325,2.4001873,13.557167
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-156,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.978144,3,1388057302.978144,-1.7812861,2.2505496,14.688427
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-157,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057302.990534,3,1388057302.990534,-2.0386627,2.2529438,15.458163
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-158,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057303.002497,3,1388057303.002497,-2.043451,2.3511062,15.4641485
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-159,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057303.014155,3,1388057303.014155,-1.7310078,2.36188,14.674062
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-160,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057303.025904,3,1388057303.025904,-1.1839328,2.1739352,12.035652
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-161,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057303.037653,3,1388057303.037653,-0.9816227,2.1583729,11.109096
