id,device,timestamp,mAccuracy,mAltitude,mBearing,mElapsedRealtimeNanos,mExtras_networkLocationSource,mExtras_networkLocationType,mExtras_noGPSLocation_mAccuracy,mExtras_noGPSLocation_mAltitude,mExtras_noGPSLocation_mBearing,mExtras_noGPSLocation_mElapsedRealtimeNanos,mExtras_noGPSLocation_mExtras_coarseLocation_mAccuracy,mExtras_noGPSLocation_mExtras_coarseLocation_mAltitude,mExtras_noGPSLocation_mExtras_coarseLocation_mBearing,mExtras_noGPSLocation_mExtras_coarseLocation_mElapsedRealtimeNanos,mExtras_noGPSLocation_mExtras_coarseLocation_mHasAccuracy,mExtras_noGPSLocation_mExtras_coarseLocation_mHasAltitude,mExtras_noGPSLocation_mExtras_coarseLocation_mHasBearing,mExtras_noGPSLocation_mExtras_coarseLocation_mHasSpeed,mExtras_noGPSLocation_mExtras_coarseLocation_mLatitude,mExtras_noGPSLocation_mExtras_coarseLocation_mLongitude,mExtras_noGPSLocation_mExtras_coarseLocation_mProvider,mExtras_noGPSLocation_mExtras_coarseLocation_mSpeed,mExtras_noGPSLocation_mExtras_coarseLocation_mTime,mExtras_noGPSLocation_mHasAccuracy,mExtras_noGPSLocation_mHasAltitude,mExtras_noGPSLocation_mHasBearing,mExtras_noGPSLocation_mHasSpeed,mExtras_noGPSLocation_mLatitude,mExtras_noGPSLocation_mLongitude,mExtras_noGPSLocation_mProvider,mExtras_noGPSLocation_mSpeed,mExtras_noGPSLocation_mTime,mExtras_satellites,mExtras_travelState,mHasAccuracy,mHasAltitude,mHasBearing,mHasSpeed,mLatitude,mLongitude,mProvider,mSpeed,mTime,timestamp
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-1,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057283.579,1007.0,0.0,0.0,20893432000000,cached,cell,1007.0,0.0,0.0,20893432000000,2000.0,0.0,0.0,20893432000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057282558,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057282558,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057282558,1388057283.579
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-2,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057283.625,1007.0,0.0,0.0,20894477000000,cached,cell,1007.0,0.0,0.0,20894477000000,2000.0,0.0,0.0,20894477000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057283603,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057283603,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057283603,1388057283.625
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-3,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057283.638,1007.0,0.0,0.0,20894477000000,cached,cell,1007.0,0.0,0.0,20894477000000,2000.0,0.0,0.0,20894477000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057283603,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057283603,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057283603,1388057283.638
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-4,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057285.621,1007.0,0.0,0.0,20895437000000,cached,cell,1007.0,0.0,0.0,20895437000000,2000.0,0.0,0.0,20895437000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057284563,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057284563,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057284563,1388057285.621
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-5,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057285.763,1007.0,0.0,0.0,20896585000000,cached,cell,1007.0,0.0,0.0,20896585000000,2000.0,0.0,0.0,20896585000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057285711,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057285711,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057285711,1388057285.763
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-6,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057285.877,1007.0,0.0,0.0,20896585000000,cached,cell,1007.0,0.0,0.0,20896585000000,2000.0,0.0,0.0,20896585000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057285711,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057285711,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057285711,1388057285.877
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-18,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.674,1007.0,0.0,0.0,20897465000000,cached,cell,1007.0,0.0,0.0,20897465000000,2000.0,0.0,0.0,20897465000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057286591,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057286591,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057286591,1388057286.674
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-21,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.69,1007.0,0.0,0.0,20897465000000,cached,cell,1007.0,0.0,0.0,20897465000000,2000.0,0.0,0.0,20897465000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057286591,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057286591,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057286591,1388057286.69
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-23,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.708,1007.0,0.0,0.0,20897465000000,cached,cell,1007.0,0.0,0.0,20897465000000,2000.0,0.0,0.0,20897465000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057286591,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057286591,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057286591,1388057286.708
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-25,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.722,1007.0,0.0,0.0,20897548000000,cached,cell,1007.0,0.0,0.0,20897548000000,2000.0,0.0,0.0,20897548000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057286674,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057286674,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057286674,1388057286.722
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-27,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057286.732,1007.0,0.0,0.0,20897548000000,cached,cell,1007.0,0.0,0.0,20897548000000,2000.0,0.0,0.0,20897548000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057286674,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057286674,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057286674,1388057286.732
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-90,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057288.908,1007.0,0.0,0.0,20898489000000,cached,cell,1007.0,0.0,0.0,20898489000000,2000.0,0.0,0.0,20898489000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057287615,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057287615,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057287615,1388057288.908
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-91,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057289.056,1007.0,0.0,0.0,20899876000000,cached,cell,1007.0,0.0,0.0,20899876000000,2000.0,0.0,0.0,20899876000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057289002,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057289002,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057289002,1388057289.056
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-92,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057289.072,1007.0,0.0,0.0,20899876000000,cached,cell,1007.0,0.0,0.0,20899876000000,2000.0,0.0,0.0,20899876000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057289002,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057289002,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057289002,1388057289.072
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-118,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057290.551,1007.0,0.0,0.0,20900787000000,cached,cell,1007.0,0.0,0.0,20900787000000,2000.0,0.0,0.0,20900787000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057289913,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057289913,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057289913,1388057290.551
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-119,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057293.561,1007.0,0.0,0.0,20903485000000,cached,cell,1007.0,0.0,0.0,20903485000000,2000.0,0.0,0.0,20903485000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057292611,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057292611,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057292611,1388057293.561
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-120,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057294.727,1007.0,0.0,0.0,20904549000000,cached,cell,1007.0,0.0,0.0,20904549000000,2000.0,0.0,0.0,20904549000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057293675,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057293675,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057293675,1388057294.727
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-303,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057313.018,1007.0,0.0,0.0,20922481000000,cached,cell,1007.0,0.0,0.0,20922481000000,2000.0,0.0,0.0,20922481000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057311607,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057311607,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057311607,1388057313.018
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-310,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057313.1,1007.0,0.0,0.0,20923934000000,cached,cell,1007.0,0.0,0.0,20923934000000,2000.0,0.0,0.0,20923934000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057313060,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057313060,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057313060,1388057313.1
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-327,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057313.257,1007.0,0.0,0.0,20923934000000,cached,cell,1007.0,0.0,0.0,20923934000000,2000.0,0.0,0.0,20923934000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057313060,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057313060,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057313060,1388057313.257
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-339,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057313.422,8.0,-39.09542711347935,0.0,20924251394051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,22.589431388361128,88.39311333336344,gps,0.0,1388057314999,1388057313.422
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-340,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057313.677,8.0,-39.09542711347935,0.0,20924251394051,,,1007.0,0.0,0.0,20923934000000,2000.0,0.0,0.0,20923934000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057313060,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057313060,,,True,True,False,True,22.589431388361128,88.39311333336344,gps,0.0,1388057314999,1388057313.677
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-344,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057314.538,8.0,-39.09542711347935,0.0,20924251394051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,22.589431388361128,88.39311333336344,gps,0.0,1388057314999,1388057314.538
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-346,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057315.839,8.0,-39.09542711347935,0.0,20924251394051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,22.589431388361128,88.39311333336344,gps,0.0,1388057314999,1388057315.839
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-347,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057315.843,1007.0,0.0,0.0,20925483000000,cached,cell,1007.0,0.0,0.0,20925483000000,2000.0,0.0,0.0,20925483000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057314609,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057314609,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057314609,1388057315.843
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-348,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057315.906,1007.0,0.0,0.0,20926746000000,cached,cell,1007.0,0.0,0.0,20926746000000,2000.0,0.0,0.0,20926746000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057315872,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057315872,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057315872,1388057315.906
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-349,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057315.924,1007.0,0.0,0.0,20926746000000,cached,cell,1007.0,0.0,0.0,20926746000000,2000.0,0.0,0.0,20926746000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057315872,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057315872,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057315872,1388057315.924
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-350,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057316.348,8.0,-40.645158460598836,0.0,20927191762705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,False,True,22.589431388361128,88.39311333336344,gps,0.0,1388057317999,1388057316.348
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-351,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057316.415,8.0,-40.645158460598836,0.0,20927191762705,,,1007.0,0.0,0.0,20926746000000,2000.0,0.0,0.0,20926746000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057315872,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057315872,0,,True,True,False,True,22.589431388361128,88.39311333336344,gps,0.0,1388057317999,1388057316.415
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-352,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057317.521,8.0,-40.645158460598836,0.0,20927191762705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,False,True,22.589431388361128,88.39311333336344,gps,0.0,1388057317999,1388057317.521
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-353,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057317.527,1007.0,0.0,0.0,20927600000000,cached,cell,1007.0,0.0,0.0,20927600000000,2000.0,0.0,0.0,20927600000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057316726,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057316726,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057316726,1388057317.527
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-354,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057319.56,8.0,-40.645158460598836,0.0,20927191762705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,False,True,22.589431388361128,88.39311333336344,gps,0.0,1388057317999,1388057319.56
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-355,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057319.597,1007.0,0.0,0.0,20929574000000,cached,cell,1007.0,0.0,0.0,20929574000000,2000.0,0.0,0.0,20929574000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057318700,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057318700,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057318700,1388057319.597
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-356,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057319.728,1007.0,0.0,0.0,20930450000000,cached,cell,1007.0,0.0,0.0,20930450000000,2000.0,0.0,0.0,20930450000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057319576,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057319576,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057319576,1388057319.728
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-357,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057319.743,1007.0,0.0,0.0,20930450000000,cached,cell,1007.0,0.0,0.0,20930450000000,2000.0,0.0,0.0,20930450000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057319576,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057319576,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057319576,1388057319.743
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-358,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057320.376,12.0,-40.22508675728116,0.0,20931205983895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,False,True,22.589375626885648,88.39308322685787,gps,0.0,1388057321999,1388057320.376
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-359,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057320.484,12.0,-40.22508675728116,0.0,20931205983895,,,1007.0,0.0,0.0,20930450000000,2000.0,0.0,0.0,20930450000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057319576,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057319576,0,,True,True,False,True,22.589375626885648,88.39308322685787,gps,0.0,1388057321999,1388057320.484
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-360,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057323.547,12.0,-40.22508675728116,0.0,20931205983895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,False,True,22.589375626885648,88.39308322685787,gps,0.0,1388057321999,1388057323.547
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-361,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057323.591,1007.0,0.0,0.0,20934441000000,cached,cell,1007.0,0.0,0.0,20934441000000,2000.0,0.0,0.0,20934441000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057323567,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057323567,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057323567,1388057323.591
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-362,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057323.682,1007.0,0.0,0.0,20934441000000,cached,cell,1007.0,0.0,0.0,20934441000000,2000.0,0.0,0.0,20934441000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057323567,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057323567,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057323567,1388057323.682
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-363,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057323.697,1007.0,0.0,0.0,20934441000000,cached,cell,1007.0,0.0,0.0,20934441000000,2000.0,0.0,0.0,20934441000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057323567,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057323567,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057323567,1388057323.697
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-364,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057324.31,16.0,-40.02291173984725,0.0,20935176015633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,False,True,22.589322612187594,88.39308571171685,gps,0.74608165,1388057325999,1388057324.31
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-365,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057324.333,16.0,-40.02291173984725,0.0,20935176015633,,,1007.0,0.0,0.0,20934441000000,2000.0,0.0,0.0,20934441000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057323567,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057323567,0,,True,True,False,True,22.589322612187594,88.39308571171685,gps,0.74608165,1388057325999,1388057324.333
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-366,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057337.568,16.0,-40.02291173984725,0.0,20935176015633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,False,True,22.589322612187594,88.39308571171685,gps,0.74608165,1388057325999,1388057337.568
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-367,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057337.607,1007.0,0.0,0.0,20947460000000,cached,cell,1007.0,0.0,0.0,20947460000000,2000.0,0.0,0.0,20947460000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057336586,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057336586,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057336586,1388057337.607
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-368,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057337.675,1007.0,0.0,0.0,20948464000000,cached,cell,1007.0,0.0,0.0,20948464000000,2000.0,0.0,0.0,20948464000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057337590,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057337590,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057337590,1388057337.675
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-369,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057337.693,1007.0,0.0,0.0,20948464000000,cached,cell,1007.0,0.0,0.0,20948464000000,2000.0,0.0,0.0,20948464000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057337590,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057337590,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057337590,1388057337.693
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-370,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057338.323,12.0,-40.39114672121014,0.0,20949170614022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,False,True,22.58918059764032,88.39306735476043,gps,0.9836778,1388057339999,1388057338.323
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-371,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057338.336,12.0,-40.39114672121014,0.0,20949170614022,,,1007.0,0.0,0.0,20948464000000,2000.0,0.0,0.0,20948464000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057337590,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057337590,0,,True,True,False,True,22.58918059764032,88.39306735476043,gps,0.9836778,1388057339999,1388057338.336
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-448,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057339.688,12.0,-40.39114672121014,0.0,20949170614022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,False,True,22.58918059764032,88.39306735476043,gps,0.9836778,1388057339999,1388057339.688
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-449,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057339.693,1007.0,0.0,0.0,20949437000000,cached,cell,1007.0,0.0,0.0,20949437000000,2000.0,0.0,0.0,20949437000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057338563,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057338563,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057338563,1388057339.693
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-450,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057339.699,1007.0,0.0,0.0,20950554000000,cached,cell,1007.0,0.0,0.0,20950554000000,2000.0,0.0,0.0,20950554000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057339680,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057339680,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057339680,1388057339.699
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-451,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057339.708,1007.0,0.0,0.0,20950554000000,cached,cell,1007.0,0.0,0.0,20950554000000,2000.0,0.0,0.0,20950554000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057339680,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057339680,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057339680,1388057339.708
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-452,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057340.474,16.0,-40.36449094481941,0.0,20951337880868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,False,True,22.58916251259435,88.39306754064388,gps,0.9752767,1388057341999,1388057340.474
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-563,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057354.577,12.0,-39.575816420969915,206.89595,20961262319344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58906643032523,88.39305896717777,gps,1.0846293,1388057351999,1388057354.577
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-564,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057354.598,1007.0,0.0,0.0,20963527000000,cached,cell,1007.0,0.0,0.0,20963527000000,2000.0,0.0,0.0,20963527000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057352653,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057352653,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057352653,1388057354.598
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-565,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057354.768,1007.0,0.0,0.0,20965488000000,cached,cell,1007.0,0.0,0.0,20965488000000,2000.0,0.0,0.0,20965488000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057354614,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057354614,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057354614,1388057354.768
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-566,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057354.786,1007.0,0.0,0.0,20965488000000,cached,cell,1007.0,0.0,0.0,20965488000000,2000.0,0.0,0.0,20965488000000,True,False,False,False,22.594594594594593,88.38766939354473,network,0.0,1388057354614,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057354614,,moving,True,False,False,False,22.5896598,88.3946194,network,0.0,1388057354614,1388057354.786
fdc2305b-e3fd-4d44-b92e-1ade68b5d2fa-633,8b49b77b-3813-4bd9-9fda-29ea56673c1e,1388057355.398,8.0,-39.69446210570378,187.7254,20966255330819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,True,True,True,True,22.58902256032054,88.39305693621802,gps,1.0449512,1388057356999,1388057355.398
